tweets,,,,,,,,,,,tweets ,,,,,username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,
"grove_au;2015-04-29 16:50;0;0;""We are the 1st gen that can end pvrty & the last that can avoid worst impcts of # climatechange: SG Ban Ki-moon @ UN http://bit.ly/1bEMUSw"";;@;#;""593532792836763650"";https://twitter.com/grove_au/status/593532792836763650 ",,,,,,,,,,,"grove_au;2015-04-29 16:50;0;0;""We are the 1st gen that can end pvrty & the last that can avoid worst impcts of # climatechange: SG Ban Ki-moon @ UN http://bit.ly/1bEMUSw"";;@;#;""593532792836763650"";https://twitter.com/grove_au/status/593532792836763650  ",,,,,"grove_au;2015-04-29 16:50;0;0;""We are the 1st gen that can end pvrty & the last that can avoid worst impcts of # climatechange: SG Ban Ki-moon @ UN http://bit.ly/1bEMUSw"";;@;#;""593532792836763650"";https://twitter.com/grove_au/status/593532792836763650",,,
"allen_info;2015-04-29 16:50;0;0;""@ helenmoncrieff stop windfarm chaos should be the priority - we have to live with the climate change we've got which is mostly natural."";;@;;""593532779620540416"";https://twitter.com/allen_info/status/593532779620540416 ",,,,,,,,,,,"allen_info;2015-04-29 16:50;0;0;""@ helenmoncrieff stop windfarm chaos should be the priority - we have to live with the climate change we've got which is mostly natural."";;@;;""593532779620540416"";https://twitter.com/allen_info/status/593532779620540416  ",,,,,"allen_info;2015-04-29 16:50;0;0;""@ helenmoncrieff stop windfarm chaos should be the priority - we have to live with the climate change we've got which is mostly natural."";;@;;""593532779620540416"";https://twitter.com/allen_info/status/593532779620540416",,,
"roccofazzari;2015-04-29 16:50;2;2;""Capturing digger spirit in the climate change battle @ emfarrelly @ smh # auspol # climatechange http://www.smh.com.au/comment/lets-emulate-diggers-sacrifice-to-tackle-climate-change-20150429-1mvr06.html …pic.twitter.com/oyjl9B95CK"";;@ @;# #;""593532771642920960"";https://twitter.com/roccofazzari/status/593532771642920960 ",,,,,,,,,,,"roccofazzari;2015-04-29 16:50;2;2;""Capturing digger spirit in the climate change battle @ emfarrelly @ smh # auspol # climatechange http://www.smh.com.au/comment/lets-emulate-diggers-sacrifice-to-tackle-climate-change-20150429-1mvr06.html …pic.twitter.com/oyjl9B95CK"";;@ @;# #;""593532771642920960"";https://twitter.com/roccofazzari/status/593532771642920960  ",,,,,"roccofazzari;2015-04-29 16:50;2;2;""Capturing digger spirit in the climate change battle @ emfarrelly @ smh # auspol # climatechange http://www.smh.com.au/comment/lets-emulate-diggers-sacrifice-to-tackle-climate-change-20150429-1mvr06.html …pic.twitter.com/oyjl9B95CK"";;@ @;# #;""593532771642920960"";https://twitter.com/roccofazzari/status/593532771642920960",,,
"dennisearlbaker;2015-04-29 16:49;0;1;""@ galleriapmeliga # AMR # climatechange Solution # air # food # water # energy # jobs https://www.linkedin.com/pulse/emv-dennis-baker …"";;@;# # # # # # #;""593532665317367809"";https://twitter.com/dennisearlbaker/status/593532665317367809 ",,,,,,,,,,,"dennisearlbaker;2015-04-29 16:49;0;1;""@ galleriapmeliga # AMR # climatechange Solution # air # food # water # energy # jobs https://www.linkedin.com/pulse/emv-dennis-baker …"";;@;# # # # # # #;""593532665317367809"";https://twitter.com/dennisearlbaker/status/593532665317367809  ",,,,,"dennisearlbaker;2015-04-29 16:49;0;1;""@ galleriapmeliga # AMR # climatechange Solution # air # food # water # energy # jobs https://www.linkedin.com/pulse/emv-dennis-baker …"";;@;# # # # # # #;""593532665317367809"";https://twitter.com/dennisearlbaker/status/593532665317367809",,,
"dduden1;2015-04-29 16:49;1;2;""Surprising new study suggests that flying may be greener than driving http://wpo.st/E96F0 # climatechange"";;;#;""593532619108667392"";https://twitter.com/dduden1/status/593532619108667392 ",,,,,,,,,,,"dduden1;2015-04-29 16:49;1;2;""Surprising new study suggests that flying may be greener than driving http://wpo.st/E96F0 # climatechange"";;;#;""593532619108667392"";https://twitter.com/dduden1/status/593532619108667392  ",,,,,"dduden1;2015-04-29 16:49;1;2;""Surprising new study suggests that flying may be greener than driving http://wpo.st/E96F0 # climatechange"";;;#;""593532619108667392"";https://twitter.com/dduden1/status/593532619108667392",,,
"dennisearlbaker;2015-04-29 16:49;1;1;""@ GreenLiberation # AMR # climatechange Solution # air # food # water # energy # jobs https://www.linkedin.com/pulse/emv-dennis-baker …"";;@;# # # # # # #;""593532607813398528"";https://twitter.com/dennisearlbaker/status/593532607813398528 ",,,,,,,,,,,"dennisearlbaker;2015-04-29 16:49;1;1;""@ GreenLiberation # AMR # climatechange Solution # air # food # water # energy # jobs https://www.linkedin.com/pulse/emv-dennis-baker …"";;@;# # # # # # #;""593532607813398528"";https://twitter.com/dennisearlbaker/status/593532607813398528  ",,,,,"dennisearlbaker;2015-04-29 16:49;1;1;""@ GreenLiberation # AMR # climatechange Solution # air # food # water # energy # jobs https://www.linkedin.com/pulse/emv-dennis-baker …"";;@;# # # # # # #;""593532607813398528"";https://twitter.com/dennisearlbaker/status/593532607813398528",,,
"JayBirdOne;2015-04-29 16:49;0;0;""This must be why they are letting the place go to hell in a hand basket  hogging all the money",,,,,,,,,,,"JayBirdOne;2015-04-29 16:49;0;0;""This must be why they are letting the place go to hell in a hand basket  hogging all the money  and denying all climate change initiatives?"";;;;""593532587865309184"";https://twitter.com/JayBirdOne/status/593532587865309184",,,,,"JayBirdOne;2015-04-29 16:49;0;0;""This must be why they are letting the place go to hell in a hand basket", hogging all the money," and denying all climate change initiatives?"";;;;""593532587865309184"";https://twitter.com/JayBirdOne/status/593532587865309184",
"dennisearlbaker;2015-04-29 16:49;0;0;""@CunMuammer # AMR # climatechange Solution # air # food # water # energy # jobs https://www.linkedin.com/pulse/emv-dennis-baker …"";;@CunMuammer;# # # # # # #;""593532559948001280"";https://twitter.com/dennisearlbaker/status/593532559948001280 ",,,,,,,,,,,"dennisearlbaker;2015-04-29 16:49;0;0;""@CunMuammer # AMR # climatechange Solution # air # food # water # energy # jobs https://www.linkedin.com/pulse/emv-dennis-baker …"";;@CunMuammer;# # # # # # #;""593532559948001280"";https://twitter.com/dennisearlbaker/status/593532559948001280  ",,,,,"dennisearlbaker;2015-04-29 16:49;0;0;""@CunMuammer # AMR # climatechange Solution # air # food # water # energy # jobs https://www.linkedin.com/pulse/emv-dennis-baker …"";;@CunMuammer;# # # # # # #;""593532559948001280"";https://twitter.com/dennisearlbaker/status/593532559948001280",,,
"ThumbiMwangi;2015-04-29 16:48;0;1;""The public health threat that is AMRlike climate change calls for an intergovernmental panel to adequately address it http://bit.ly/1HSgfFJ"";;;;""593532402166697984"";https://twitter.com/ThumbiMwangi/status/593532402166697984",,,,,,,,,,,"ThumbiMwangi;2015-04-29 16:48;0;1;""The public health threat that is AMRlike climate change calls for an intergovernmental panel to adequately address it http://bit.ly/1HSgfFJ"";;;;""593532402166697984"";https://twitter.com/ThumbiMwangi/status/593532402166697984 ",,,,,"ThumbiMwangi;2015-04-29 16:48;0;1;""The public health threat that is AMRlike climate change","calls for an intergovernmental panel to adequately address it http://bit.ly/1HSgfFJ"";;;;""593532402166697984"";https://twitter.com/ThumbiMwangi/status/593532402166697984",,
"matthewcordaro1;2015-04-29 16:48;0;0;""The invisible organisms that threaten to make climate change much worse http://wapo.st/1HTH3GW"";;;;""593532327491309568"";https://twitter.com/matthewcordaro1/status/593532327491309568 ",,,,,,,,,,,"matthewcordaro1;2015-04-29 16:48;0;0;""The invisible organisms that threaten to make climate change much worse http://wapo.st/1HTH3GW"";;;;""593532327491309568"";https://twitter.com/matthewcordaro1/status/593532327491309568  ",,,,,"matthewcordaro1;2015-04-29 16:48;0;0;""The invisible organisms that threaten to make climate change much worse http://wapo.st/1HTH3GW"";;;;""593532327491309568"";https://twitter.com/matthewcordaro1/status/593532327491309568",,,
"NashTurley;2015-04-29 16:48;1;1;""Bonkers global temperatures over last 60 years animated chart. https://www.facebook.com/350.org/videos/vb.12185972707/10153232173727708/?type=2&theater … # ClimateChange pic.twitter.com/4osjSFrkPW"";;;#;""593532318528110592"";https://twitter.com/NashTurley/status/593532318528110592 ",,,,,,,,,,,"NashTurley;2015-04-29 16:48;1;1;""Bonkers global temperatures over last 60 years animated chart. https://www.facebook.com/350.org/videos/vb.12185972707/10153232173727708/?type=2&theater … # ClimateChange pic.twitter.com/4osjSFrkPW"";;;#;""593532318528110592"";https://twitter.com/NashTurley/status/593532318528110592  ",,,,,"NashTurley;2015-04-29 16:48;1;1;""Bonkers global temperatures over last 60 years animated chart. https://www.facebook.com/350.org/videos/vb.12185972707/10153232173727708/?type=2&theater … # ClimateChange pic.twitter.com/4osjSFrkPW"";;;#;""593532318528110592"";https://twitter.com/NashTurley/status/593532318528110592",,,
"jboyded;2015-04-29 16:48;0;1;""“ @ emfarrelly: Don't get too cosy. We may need the # ANZAC sprit yet. http://m.smh.com.au/comment/lets-emulate-diggers-sacrifice-to-tackle-climate-change-20150429-1mvr06.html …” # climatechange"";;@;# #;""593532299251097600"";https://twitter.com/jboyded/status/593532299251097600 ",,,,,,,,,,,"jboyded;2015-04-29 16:48;0;1;""“ @ emfarrelly: Don't get too cosy. We may need the # ANZAC sprit yet. http://m.smh.com.au/comment/lets-emulate-diggers-sacrifice-to-tackle-climate-change-20150429-1mvr06.html …” # climatechange"";;@;# #;""593532299251097600"";https://twitter.com/jboyded/status/593532299251097600  ",,,,,"jboyded;2015-04-29 16:48;0;1;""“ @ emfarrelly: Don't get too cosy. We may need the # ANZAC sprit yet. http://m.smh.com.au/comment/lets-emulate-diggers-sacrifice-to-tackle-climate-change-20150429-1mvr06.html …” # climatechange"";;@;# #;""593532299251097600"";https://twitter.com/jboyded/status/593532299251097600",,,
"Solutions42;2015-04-29 16:48;0;0;"".Merchants of doubt. How paid anti science FUD propagandists work # nuclear # climatechange. http://youtu.be/pVJQOOsggZ0  (English @00:24)"";;@00;# #;""593532274588581889"";https://twitter.com/Solutions42/status/593532274588581889 ",,,,,,,,,,,"Solutions42;2015-04-29 16:48;0;0;"".Merchants of doubt. How paid anti science FUD propagandists work # nuclear # climatechange. http://youtu.be/pVJQOOsggZ0  (English @00:24)"";;@00;# #;""593532274588581889"";https://twitter.com/Solutions42/status/593532274588581889  ",,,,,"Solutions42;2015-04-29 16:48;0;0;"".Merchants of doubt. How paid anti science FUD propagandists work # nuclear # climatechange. http://youtu.be/pVJQOOsggZ0  (English @00:24)"";;@00;# #;""593532274588581889"";https://twitter.com/Solutions42/status/593532274588581889",,,
"MSR_Future;2015-04-29 16:48;1;1;""If EU were serious about # Climatechange developing pumped hydro would be No1 priority # EnergyUnionpic.twitter.com/Xxsp7qe4ve"";;;# #;""593532273040850944"";https://twitter.com/MSR_Future/status/593532273040850944 ",,,,,,,,,,,"MSR_Future;2015-04-29 16:48;1;1;""If EU were serious about # Climatechange developing pumped hydro would be No1 priority # EnergyUnionpic.twitter.com/Xxsp7qe4ve"";;;# #;""593532273040850944"";https://twitter.com/MSR_Future/status/593532273040850944  ",,,,,"MSR_Future;2015-04-29 16:48;1;1;""If EU were serious about # Climatechange developing pumped hydro would be No1 priority # EnergyUnionpic.twitter.com/Xxsp7qe4ve"";;;# #;""593532273040850944"";https://twitter.com/MSR_Future/status/593532273040850944",,,
"TruthseekersWeb;2015-04-29 16:48;0;0;""Minnesota House says: 'What climate change?' http://bit.ly/1KuXQ1b pic.twitter.com/B5bikY8LnE"";;;;""593532241503866880"";https://twitter.com/TruthseekersWeb/status/593532241503866880 ",,,,,,,,,,,"TruthseekersWeb;2015-04-29 16:48;0;0;""Minnesota House says: 'What climate change?' http://bit.ly/1KuXQ1b pic.twitter.com/B5bikY8LnE"";;;;""593532241503866880"";https://twitter.com/TruthseekersWeb/status/593532241503866880  ",,,,,"TruthseekersWeb;2015-04-29 16:48;0;0;""Minnesota House says: 'What climate change?' http://bit.ly/1KuXQ1b pic.twitter.com/B5bikY8LnE"";;;;""593532241503866880"";https://twitter.com/TruthseekersWeb/status/593532241503866880",,,
"RichardMcLellan;2015-04-29 16:48;4;0;""# ClimateChange will significantly affect Australians’ health  report finds http://www.theguardian.com/environment/2015/apr/29/climate-change-will-significantly-affect-australians-health-report-finds?CMP=share_btn_tw … Via @ silverscenes"";;@;#;""593532212483493888"";https://twitter.com/RichardMcLellan/status/593532212483493888",,,,,,,,,,,"RichardMcLellan;2015-04-29 16:48;4;0;""# ClimateChange will significantly affect Australians’ health  report finds http://www.theguardian.com/environment/2015/apr/29/climate-change-will-significantly-affect-australians-health-report-finds?CMP=share_btn_tw … Via @ silverscenes"";;@;#;""593532212483493888"";https://twitter.com/RichardMcLellan/status/593532212483493888 ",,,,,"RichardMcLellan;2015-04-29 16:48;4;0;""# ClimateChange will significantly affect Australians’ health"," report finds http://www.theguardian.com/environment/2015/apr/29/climate-change-will-significantly-affect-australians-health-report-finds?CMP=share_btn_tw … Via @ silverscenes"";;@;#;""593532212483493888"";https://twitter.com/RichardMcLellan/status/593532212483493888",,
"PaulGBentley;2015-04-29 16:47;0;0;""Let's emulate Diggers' sacrifice to tackle climate change http://www.smh.com.au/comment/-1mvr06.html …"";;;;""593532170334932992"";https://twitter.com/PaulGBentley/status/593532170334932992 ",,,,,,,,,,,"PaulGBentley;2015-04-29 16:47;0;0;""Let's emulate Diggers' sacrifice to tackle climate change http://www.smh.com.au/comment/-1mvr06.html …"";;;;""593532170334932992"";https://twitter.com/PaulGBentley/status/593532170334932992  ",,,,,"PaulGBentley;2015-04-29 16:47;0;0;""Let's emulate Diggers' sacrifice to tackle climate change http://www.smh.com.au/comment/-1mvr06.html …"";;;;""593532170334932992"";https://twitter.com/PaulGBentley/status/593532170334932992",,,
"walkforwaterpgi;2015-04-29 16:47;0;0;""RT @ PortlandGlobal . @ latimes Opinion: Shorter showers? 9 ways CA has to change its water ways http://ow.ly/M6nyJ # climate # drought"";;@ @;# #;""593532156183351296"";https://twitter.com/walkforwaterpgi/status/593532156183351296 ",,,,,,,,,,,"walkforwaterpgi;2015-04-29 16:47;0;0;""RT @ PortlandGlobal . @ latimes Opinion: Shorter showers? 9 ways CA has to change its water ways http://ow.ly/M6nyJ # climate # drought"";;@ @;# #;""593532156183351296"";https://twitter.com/walkforwaterpgi/status/593532156183351296  ",,,,,"walkforwaterpgi;2015-04-29 16:47;0;0;""RT @ PortlandGlobal . @ latimes Opinion: Shorter showers? 9 ways CA has to change its water ways http://ow.ly/M6nyJ # climate # drought"";;@ @;# #;""593532156183351296"";https://twitter.com/walkforwaterpgi/status/593532156183351296",,,
"MARY161066;2015-04-29 16:47;0;2;"""" @ ItsClimate: Don't mention climate change! Europe's response to the refugee crisis is doomed to fail http://www.theecologist.org/blogs_and_comments/commentators/2843295/dont_mention_climate_change_europes_response_to_the_refugee_crisis_is_doomed_to_fail.html …"";;@;;""593532103221882880"";https://twitter.com/MARY161066/status/593532103221882880 ",,,,,,,,,,,"MARY161066;2015-04-29 16:47;0;2;"""" @ ItsClimate: Don't mention climate change! Europe's response to the refugee crisis is doomed to fail http://www.theecologist.org/blogs_and_comments/commentators/2843295/dont_mention_climate_change_europes_response_to_the_refugee_crisis_is_doomed_to_fail.html …"";;@;;""593532103221882880"";https://twitter.com/MARY161066/status/593532103221882880  ",,,,,"MARY161066;2015-04-29 16:47;0;2;"""" @ ItsClimate: Don't mention climate change! Europe's response to the refugee crisis is doomed to fail http://www.theecologist.org/blogs_and_comments/commentators/2843295/dont_mention_climate_change_europes_response_to_the_refugee_crisis_is_doomed_to_fail.html …"";;@;;""593532103221882880"";https://twitter.com/MARY161066/status/593532103221882880",,,
"HelenJqRimmer;2015-04-29 16:47;0;0;""@ mottrambypass that's a tad snobby  & ignorant! 1. Gorton's a great community 2. Climate change is a threat to us all...even UKIPpers"";;@;;""593532051774517248"";https://twitter.com/HelenJqRimmer/status/593532051774517248",,,,,,,,,,,"HelenJqRimmer;2015-04-29 16:47;0;0;""@ mottrambypass that's a tad snobby  & ignorant! 1. Gorton's a great community 2. Climate change is a threat to us all...even UKIPpers"";;@;;""593532051774517248"";https://twitter.com/HelenJqRimmer/status/593532051774517248 ",,,,,"HelenJqRimmer;2015-04-29 16:47;0;0;""@ mottrambypass that's a tad snobby"," & ignorant! 1. Gorton's a great community 2. Climate change is a threat to us all...even UKIPpers"";;@;;""593532051774517248"";https://twitter.com/HelenJqRimmer/status/593532051774517248",,
"lany891;2015-04-29 16:47;0;0;""Venezuela Rations Electricity  Blames Climate Change - Breitbart http://bit.ly/1JBkOX5  via @ BreitbartNews"";;@;;""593532047978663936"";https://twitter.com/lany891/status/593532047978663936",,,,,,,,,,,"lany891;2015-04-29 16:47;0;0;""Venezuela Rations Electricity  Blames Climate Change - Breitbart http://bit.ly/1JBkOX5  via @ BreitbartNews"";;@;;""593532047978663936"";https://twitter.com/lany891/status/593532047978663936 ",,,,,"lany891;2015-04-29 16:47;0;0;""Venezuela Rations Electricity"," Blames Climate Change - Breitbart http://bit.ly/1JBkOX5  via @ BreitbartNews"";;@;;""593532047978663936"";https://twitter.com/lany891/status/593532047978663936",,
"JohnPollock6;2015-04-29 16:47;0;0;""http://www.smh.com.au/federal-politics/political-news/scientists-call-for-action-on-disease-risks-from-climate-change-20150429-1mw63g.html?stb=twt … via @ smh First get idiot government to admit climate change exists."";;@;;""593532004743806977"";https://twitter.com/JohnPollock6/status/593532004743806977 ",,,,,,,,,,,"JohnPollock6;2015-04-29 16:47;0;0;""http://www.smh.com.au/federal-politics/political-news/scientists-call-for-action-on-disease-risks-from-climate-change-20150429-1mw63g.html?stb=twt … via @ smh First get idiot government to admit climate change exists."";;@;;""593532004743806977"";https://twitter.com/JohnPollock6/status/593532004743806977  ",,,,,"JohnPollock6;2015-04-29 16:47;0;0;""http://www.smh.com.au/federal-politics/political-news/scientists-call-for-action-on-disease-risks-from-climate-change-20150429-1mw63g.html?stb=twt … via @ smh First get idiot government to admit climate change exists."";;@;;""593532004743806977"";https://twitter.com/JohnPollock6/status/593532004743806977",,,
"BlissTabitha;2015-04-29 16:47;3;3;""The Climate Change War Heats Up http://bit.ly/1HSgQad"";;;;""593531995814146051"";https://twitter.com/BlissTabitha/status/593531995814146051 ",,,,,,,,,,,"BlissTabitha;2015-04-29 16:47;3;3;""The Climate Change War Heats Up http://bit.ly/1HSgQad"";;;;""593531995814146051"";https://twitter.com/BlissTabitha/status/593531995814146051  ",,,,,"BlissTabitha;2015-04-29 16:47;3;3;""The Climate Change War Heats Up http://bit.ly/1HSgQad"";;;;""593531995814146051"";https://twitter.com/BlissTabitha/status/593531995814146051",,,
"Kel_intheCosmos;2015-04-29 16:47;0;0;""@ CentrePolicyDev we need a whole of government strategy on climate change @ RobSturrockhttps://twitter.com/lenoretaylor/status/593526222669254656 …"";;@ @;;""593531965782921217"";https://twitter.com/Kel_intheCosmos/status/593531965782921217 ",,,,,,,,,,,"Kel_intheCosmos;2015-04-29 16:47;0;0;""@ CentrePolicyDev we need a whole of government strategy on climate change @ RobSturrockhttps://twitter.com/lenoretaylor/status/593526222669254656 …"";;@ @;;""593531965782921217"";https://twitter.com/Kel_intheCosmos/status/593531965782921217  ",,,,,"Kel_intheCosmos;2015-04-29 16:47;0;0;""@ CentrePolicyDev we need a whole of government strategy on climate change @ RobSturrockhttps://twitter.com/lenoretaylor/status/593526222669254656 …"";;@ @;;""593531965782921217"";https://twitter.com/Kel_intheCosmos/status/593531965782921217",,,
"Chantal2c;2015-04-29 16:46;0;0;""The Pope is making climate change into a moral issue  and it's freaking conservatives out http://fb.me/4uELdyMBR"";;;;""593531921344266240"";https://twitter.com/Chantal2c/status/593531921344266240",,,,,,,,,,,"Chantal2c;2015-04-29 16:46;0;0;""The Pope is making climate change into a moral issue  and it's freaking conservatives out http://fb.me/4uELdyMBR"";;;;""593531921344266240"";https://twitter.com/Chantal2c/status/593531921344266240 ",,,,,"Chantal2c;2015-04-29 16:46;0;0;""The Pope is making climate change into a moral issue"," and it's freaking conservatives out http://fb.me/4uELdyMBR"";;;;""593531921344266240"";https://twitter.com/Chantal2c/status/593531921344266240",,
"SocialGoodNG;2015-04-29 16:46;1;0;""How can we better communicate climate solutions? http://gu.com/p/47naa/stw  Join a Q&A tomorrow with our @ estherclimate # climatechange"";;@;#;""593531888762916864"";https://twitter.com/SocialGoodNG/status/593531888762916864 ",,,,,,,,,,,"SocialGoodNG;2015-04-29 16:46;1;0;""How can we better communicate climate solutions? http://gu.com/p/47naa/stw  Join a Q&A tomorrow with our @ estherclimate # climatechange"";;@;#;""593531888762916864"";https://twitter.com/SocialGoodNG/status/593531888762916864  ",,,,,"SocialGoodNG;2015-04-29 16:46;1;0;""How can we better communicate climate solutions? http://gu.com/p/47naa/stw  Join a Q&A tomorrow with our @ estherclimate # climatechange"";;@;#;""593531888762916864"";https://twitter.com/SocialGoodNG/status/593531888762916864",,,
"jilliansimine;2015-04-29 16:46;0;3;""My biology professor is currently playing clips from the colbert report and the daily show about climate change god bless her"";;;;""593531850976432128"";https://twitter.com/jilliansimine/status/593531850976432128 ",,,,,,,,,,,"jilliansimine;2015-04-29 16:46;0;3;""My biology professor is currently playing clips from the colbert report and the daily show about climate change god bless her"";;;;""593531850976432128"";https://twitter.com/jilliansimine/status/593531850976432128  ",,,,,"jilliansimine;2015-04-29 16:46;0;3;""My biology professor is currently playing clips from the colbert report and the daily show about climate change god bless her"";;;;""593531850976432128"";https://twitter.com/jilliansimine/status/593531850976432128",,,
"corbetron;2015-04-29 16:46;0;0;""Climate change will significantly affect Australians’ health  report finds http://gu.com/p/48vmc/stw"";;;;""593531792663031809"";https://twitter.com/corbetron/status/593531792663031809",,,,,,,,,,,"corbetron;2015-04-29 16:46;0;0;""Climate change will significantly affect Australians’ health  report finds http://gu.com/p/48vmc/stw"";;;;""593531792663031809"";https://twitter.com/corbetron/status/593531792663031809 ",,,,,"corbetron;2015-04-29 16:46;0;0;""Climate change will significantly affect Australians’ health"," report finds http://gu.com/p/48vmc/stw"";;;;""593531792663031809"";https://twitter.com/corbetron/status/593531792663031809",,
"CodrinPO;2015-04-29 16:46;0;0;""In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During his visit to P... http://bit.ly/1dulKzc"";;;;""593531775462166531"";https://twitter.com/CodrinPO/status/593531775462166531",,,,,,,,,,,"CodrinPO;2015-04-29 16:46;0;0;""In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During his visit to P... http://bit.ly/1dulKzc"";;;;""593531775462166531"";https://twitter.com/CodrinPO/status/593531775462166531 ",,,,,"CodrinPO;2015-04-29 16:46;0;0;""In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change: During his visit to P... http://bit.ly/1dulKzc"";;;;""593531775462166531"";https://twitter.com/CodrinPO/status/593531775462166531",,
"florenciamazza;2015-04-29 16:46;0;0;""@ MCADElPaso Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531774719799296"";https://twitter.com/florenciamazza/status/593531774719799296 ",,,,,,,,,,,"florenciamazza;2015-04-29 16:46;0;0;""@ MCADElPaso Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531774719799296"";https://twitter.com/florenciamazza/status/593531774719799296  ",,,,,"florenciamazza;2015-04-29 16:46;0;0;""@ MCADElPaso Help us document Arctic Science & climate change by joining our Art Auction. May 2nd @8PM @JVB http://on.fb.me/1KuTyHo # UTEP"";;@ @8PM @JVB;#;""593531774719799296"";https://twitter.com/florenciamazza/status/593531774719799296",,,
"TypewriterIntl;2015-04-29 16:46;0;0;""What's on in the UN? In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change http://bit.ly/1dulKzc"";;;;""593531771641147392"";https://twitter.com/TypewriterIntl/status/593531771641147392",,,,,,,,,,,"TypewriterIntl;2015-04-29 16:46;0;0;""What's on in the UN? In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change http://bit.ly/1dulKzc"";;;;""593531771641147392"";https://twitter.com/TypewriterIntl/status/593531771641147392 ",,,,,"TypewriterIntl;2015-04-29 16:46;0;0;""What's on in the UN? In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change http://bit.ly/1dulKzc"";;;;""593531771641147392"";https://twitter.com/TypewriterIntl/status/593531771641147392",,
"dlUnitedNations;2015-04-29 16:46;0;0;""In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During his visit to P... http://bit.ly/1dulKzc"";;;;""593531762975711234"";https://twitter.com/dlUnitedNations/status/593531762975711234",,,,,,,,,,,"dlUnitedNations;2015-04-29 16:46;0;0;""In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During his visit to P... http://bit.ly/1dulKzc"";;;;""593531762975711234"";https://twitter.com/dlUnitedNations/status/593531762975711234 ",,,,,"dlUnitedNations;2015-04-29 16:46;0;0;""In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change: During his visit to P... http://bit.ly/1dulKzc"";;;;""593531762975711234"";https://twitter.com/dlUnitedNations/status/593531762975711234",,
"iam_dynameek10;2015-04-29 16:46;0;0;""# UNNews In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During his vi... http://bit.ly/1dulKzc"";;;#;""593531761436426240"";https://twitter.com/iam_dynameek10/status/593531761436426240",,,,,,,,,,,"iam_dynameek10;2015-04-29 16:46;0;0;""# UNNews In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During his vi... http://bit.ly/1dulKzc"";;;#;""593531761436426240"";https://twitter.com/iam_dynameek10/status/593531761436426240 ",,,,,"iam_dynameek10;2015-04-29 16:46;0;0;""# UNNews In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change: During his vi... http://bit.ly/1dulKzc"";;;#;""593531761436426240"";https://twitter.com/iam_dynameek10/status/593531761436426240",,
"AceNewsServices;2015-04-29 16:46;0;0;""In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During... http://bit.ly/1dulKzc # AceNewsReport"";;;#;""593531758458503168"";https://twitter.com/AceNewsServices/status/593531758458503168",,,,,,,,,,,"AceNewsServices;2015-04-29 16:46;0;0;""In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During... http://bit.ly/1dulKzc # AceNewsReport"";;;#;""593531758458503168"";https://twitter.com/AceNewsServices/status/593531758458503168 ",,,,,"AceNewsServices;2015-04-29 16:46;0;0;""In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change: During... http://bit.ly/1dulKzc # AceNewsReport"";;;#;""593531758458503168"";https://twitter.com/AceNewsServices/status/593531758458503168",,
"thus_spake;2015-04-29 16:46;0;0;""In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During his visit... http://bit.ly/1dulKzc  (UN)"";;;;""593531756013223936"";https://twitter.com/thus_spake/status/593531756013223936",,,,,,,,,,,"thus_spake;2015-04-29 16:46;0;0;""In Paris  Ban discusses with President Hollande Mediterranean crisis and climate change: During his visit... http://bit.ly/1dulKzc  (UN)"";;;;""593531756013223936"";https://twitter.com/thus_spake/status/593531756013223936 ",,,,,"thus_spake;2015-04-29 16:46;0;0;""In Paris"," Ban discusses with President Hollande Mediterranean crisis and climate change: During his visit... http://bit.ly/1dulKzc  (UN)"";;;;""593531756013223936"";https://twitter.com/thus_spake/status/593531756013223936",,
